Name,Roster Status,GP*,Bye,Fan Pts,Trends % Rostered,Rankings Proj,Rankings Actual,Passing Yds,Passing TD,Passing Int,Rushing Att*,Rushing Yds,Rushing TD,Receiving Tgt*,Receiving Rec*,Receiving Yds,Receiving TD,Ret TD,Misc 2PT,Fum Lost,Pos,Field Goals Made 0-19,Field Goals Made 20-29,Field Goals Made 30-39,Field Goals Made 40-49,Field Goals Made 50+,PAT Made,Pts vs.*,Tackles Sack,Tackles Safe,Turnovers Int,Turnovers Fum Rec,TD TD,Misc Blk Kick
Taylor Russolino,W (Dec 23),1,5,1.0,0%,1128,318,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zane Gonzalez,W (Dec 25),0.0,8,0.0,22%,1133,1123,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chase McLaughlin,W (Dec 23),0.0,10,0.0,0%,1147,1136,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dominik Eberle,W (Dec 23),0.0,6,0.0,0%,1127,1118,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tucker McCann,W (Dec 23),0.0,4,0.0,0%,1126,1117,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stephen Hauschka,W (Dec 23),0.0,8,0.0,0%,1129,1119,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brandon Wright,W (Dec 23),0.0,9,0.0,0%,1125,1116,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arizona,W (Dec 23),1,8,14.0,34%,173,60,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,0,0,0,0,0,0,26.0,6.0,1.0,0.0,0.0,0.0,1.0
York,W (Dec 23),1,10,10.0,5%,246,108,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,0,0,0,0,0,0,20.0,3.0,0.0,1.0,0.0,0.0,1.0
Dallas,W (Dec 23),1,10,9.0,23%,193,122,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,0,0,0,0,0,0,33.0,2.0,0.0,2.0,2.0,0.0,0.0
Cincinnati,W (Dec 23),1,9,8.0,6%,257,142,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,0,0,0,0,0,0,17.0,1.0,0.0,1.0,2.0,0.0,0.0
England,W (Dec 23),1,5,4.0,50%,141,210,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,0,0,0,0,0,0,22.0,2.0,0.0,1.0,0.0,0.0,0.0
Tampa Bay,W (Dec 23),1,13,3.0,51%,176,233,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,0,0,0,0,0,0,27.0,3.0,0.0,0.0,0.0,0.0,0.0
Los Angeles,W (Dec 23),1,6,3.0,29%,260,232,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,0,0,0,0,0,0,27.0,1.0,0.0,1.0,0.0,0.0,0.0
Atlanta,W (Dec 23),1,10,2.0,2%,253,271,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,0,0,0,0,0,0,31.0,3.0,0.0,0.0,0.0,0.0,0.0
York,W (Dec 23),1,11,2.0,14%,182,274,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,0,0,0,0,0,0,20.0,1.0,0.0,0.0,0.0,0.0,0.0
Detroit,W (Dec 23),1,5,1.0,3%,272,319,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,0,0,0,0,0,0,46.0,1.0,1.0,0.0,0.0,0.0,0.0
Houston,W (Dec 23),1,8,1.0,16%,251,320,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,0,0,0,0,0,0,27.0,1.0,0.0,0.0,0.0,0.0,0.0
Jacksonville,W (Dec 23),1,8,-1.0,1%,254,1148,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,0,0,0,0,0,0,38.0,1.0,0.0,1.0,0.0,0.0,0.0
Denver,W (Dec 23),1,5,-1.0,19%,210,1147,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,0,0,0,0,0,0,42.0,1.0,0.0,0.0,1.0,0.0,0.0
