Name,Roster Status,GP*,Bye,Fan Pts,Trends % Rostered,Rankings Proj,Rankings Actual,Passing Yds,Passing TD,Passing Int,Rushing Att*,Rushing Yds,Rushing TD,Receiving Tgt*,Receiving Rec*,Receiving Yds,Receiving TD,Ret TD,Misc 2PT,Fum Lost,Pos,Field Goals Made 0-19,Field Goals Made 20-29,Field Goals Made 30-39,Field Goals Made 40-49,Field Goals Made 50+,PAT Made,Pts vs.*,Tackles Sack,Tackles Safe,Turnovers Int,Turnovers Fum Rec,TD TD,Misc Blk Kick
Brandon Wright,W (Dec 30),0.0,9,0.0,0%,1128,1115,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ramiz Ahmed,W (Dec 30),0.0,11,0.0,0%,1151,1138,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dominik Eberle,W (Dec 30),0.0,6,0.0,0%,1130,1117,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tucker McCann,W (Dec 30),0.0,4,0.0,0%,1129,1116,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sam Sloman,W (Dec 30),0.0,4,0.0,0%,1126,1112,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Justin Rohrwasser,W (Dec 30),0.0,5,0.0,0%,1125,1110,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austin MacGinnis,W (Dec 30),0.0,9,0.0,0%,1149,1136,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Carolina,W (Dec 30),1,13,21.0,19%,197,27,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,0,0,0,0,0,0,13.0,3.0,0.0,2.0,2.0,1.0,0.0
Tampa Bay,W (Dec 30),1,13,12.0,51%,162,80,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,0,0,0,0,0,0,7.0,4.0,0.0,1.0,1.0,0.0,0.0
York,W (Dec 30),1,10,9.0,5%,218,108,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,0,0,0,0,0,0,16.0,4.0,0.0,0.0,2.0,0.0,0.0
Los Angeles,W (Dec 30),1,6,7.0,32%,192,142,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,0,0,0,0,0,0,16.0,2.0,0.0,2.0,0.0,0.0,0.0
Green Bay,W (Dec 30),1,5,7.0,45%,205,140,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,0,0,0,0,0,0,14.0,2.0,0.0,2.0,0.0,0.0,0.0
Los Angeles,W (Dec 30),1,9,6.0,75%,206,163,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,0,0,0,0,0,0,20.0,5.0,0.0,0.0,0.0,0.0,0.0
Atlanta,W (Dec 30),1,10,5.0,2%,288,183,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,0,0,0,0,0,0,17.0,0.0,0.0,2.0,0.0,0.0,0.0
Miami,W (Dec 30),1,7,5.0,68%,219,184,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,0,0,0,0,0,0,25.0,3.0,0.0,0.0,1.0,0.0,0.0
Denver,W (Dec 30),1,5,3.0,19%,224,224,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,0,0,0,0,0,0,19.0,2.0,0.0,0.0,0.0,0.0,0.0
Las Vegas,W (Dec 30),1,6,3.0,15%,207,225,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,0,0,0,0,0,0,26.0,3.0,0.0,0.0,0.0,0.0,0.0
York,W (Dec 30),1,11,2.0,12%,279,257,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,0,0,0,0,0,0,27.0,0.0,0.0,0.0,1.0,0.0,0.0
Cincinnati,W (Dec 30),1,9,2.0,6%,222,256,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,0,0,0,0,0,0,31.0,1.0,0.0,0.0,1.0,0.0,0.0
Jacksonville,W (Dec 30),1,8,-1.0,1%,235,1148,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,0,0,0,0,0,0,41.0,1.0,0.0,1.0,0.0,0.0,0.0
Detroit,W (Dec 30),1,5,-2.0,3%,268,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,0,0,0,0,0,0,47.0,2.0,0.0,0.0,0.0,0.0,0.0
England,W (Dec 30),1,5,-4.0,45%,216,1141,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,0,0,0,0,0,0,38.0,0.0,0.0,0.0,0.0,0.0,0.0
