,Lineup-Pos,Name,Bye,Fan Pts,Proj Pts,Passing Yds,Passing TD,Passing Int,Rushing Att*,Rushing Yds,Rushing TD,Receiving Tgt*,Receiving Rec*,Receiving Yds,Receiving TD,Ret TD,Misc 2PT,Fum Lost,Pos,owner-id,owner,Field Goals Made 0‑19,Field Goals Made 20‑29,Field Goals Made 30‑39,Field Goals Made 40‑49,Field Goals Made 50+,PAT Made,Pts vs.*,Tackles Sack,Tackles Safe,Turnovers Int,Turnovers Fum Rec,TD TD,Misc Blk Kick
147,WR,Julio Jones,10,9.70,12.39,0,0,0,0,0,0,9,8,97,0,0,0,0,WR,12,Wap Wap,0,0,0,0,0,0,0,0,0,0,0,0,0
148,RB,Clyde Edwards-Helaire,10,12.30,10.95,0,0,0,8,46,1,4,1,17,0,0,0,0,RB,12,Wap Wap,0,0,0,0,0,0,0,0,0,0,0,0,0
149,RB,Zack Moss,11,7.20,5.66,0,0,0,7,47,0,3,3,25,0,0,0,0,RB,12,Wap Wap,0,0,0,0,0,0,0,0,0,0,0,0,0
150,TE,Chris Herndon,10,0.00,3.56,0,0,0,0,0,0,1,0,0,0,0,0,0,TE,12,Wap Wap,0,0,0,0,0,0,0,0,0,0,0,0,0
151,BN,Tyler Higbee,9,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TE,12,Wap Wap,0,0,0,0,0,0,0,0,0,0,0,0,0
152,BN,Jerry Jeudy,5,2.00,7.65,0,0,0,0,0,0,4,2,20,0,0,0,0,WR,12,Wap Wap,0,0,0,0,0,0,0,0,0,0,0,0,0
153,BN,Ben Roethlisberger,4,16.62,22.10,268,2,3,1,-1,0,0,0,0,0,0,0,0,QB,12,Wap Wap,0,0,0,0,0,0,0,0,0,0,0,0,0
154,BN,Myles Gaskin,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,12,Wap Wap,0,0,0,0,0,0,0,0,0,0,0,0,0
155,BN,Adam Thielen,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,12,Wap Wap,0,0,0,0,0,0,0,0,0,0,0,0,0
156,K,Wil Lutz,6,11.0,9.75,0,0,0,0,0,0,0,0,0,0,0,0,0,K,12,Wap Wap,0,0,0,2,0,3,0,0,0,0,0,0,0
157,BN,Matt Prater,5,16.0,8.64,0,0,0,0,0,0,0,0,0,0,0,0,0,K,12,Wap Wap,0,0,0,1,2,2,0,0,0,0,0,0,0
158,DEF,Philadelphia,9,9.00,8.69,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,12,Wap Wap,0,0,0,0,0,0,21,3,0,1,2,0,0
159,BN,Baltimore,7,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,12,Wap Wap,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,QB,Aaron Rodgers,5,35.32,24.47,283,4,0,0,0,0,0,0,0,0,0,0,0,QB,9,jbaker6,0,0,0,0,0,0,0,0,0,0,0,0,0
161,WR,Mike Evans,13,3.70,10.18,0,0,0,0,0,0,2,2,37,0,0,0,0,WR,9,jbaker6,0,0,0,0,0,0,0,0,0,0,0,0,0
162,WR,Deebo Samuel,11,7.20,8.87,0,0,0,3,7,0,5,5,65,0,0,0,0,WR,9,jbaker6,0,0,0,0,0,0,0,0,0,0,0,0,0
163,WR,DeSean Jackson,9,4.60,8.01,0,0,0,1,12,0,5,3,34,0,0,0,0,WR,9,jbaker6,0,0,0,0,0,0,0,0,0,0,0,0,0
164,RB,James Robinson,8,27.70,11.15,0,0,0,22,119,1,6,4,18,1,0,1,0,RB,9,jbaker6,0,0,0,0,0,0,0,0,0,0,0,0,0
165,RB,Giovani Bernard,9,15.60,10.34,0,0,0,13,37,0,5,5,59,1,0,0,0,RB,9,jbaker6,0,0,0,0,0,0,0,0,0,0,0,0,0
166,TE,Robert Tonyan,5,3.20,6.14,0,0,0,0,0,0,2,2,32,0,0,0,0,TE,9,jbaker6,0,0,0,0,0,0,0,0,0,0,0,0,0
167,BN,J.D. McKissic,8,5.10,6.56,0,0,0,5,35,0,2,2,16,0,0,0,0,RB,9,jbaker6,0,0,0,0,0,0,0,0,0,0,0,0,0
168,BN,Mecole Hardman,10,7.00,4.14,0,0,0,1,13,0,2,2,57,0,0,0,0,WR,9,jbaker6,0,0,0,0,0,0,0,0,0,0,0,0,0
169,BN,Dalvin Cook,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,9,jbaker6,0,0,0,0,0,0,0,0,0,0,0,0,0
170,BN,Miles Sanders,9,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,9,jbaker6,0,0,0,0,0,0,0,0,0,0,0,0,0
171,BN,Justin Jefferson,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,9,jbaker6,0,0,0,0,0,0,0,0,0,0,0,0,0
172,BN,Carson Wentz,9,31.76,21.23,359,2,1,7,14,1,0,0,0,0,0,0,0,QB,9,jbaker6,0,0,0,0,0,0,0,0,0,0,0,0,0
173,BN,Preston Williams,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,9,jbaker6,0,0,0,0,0,0,0,0,0,0,0,0,0
174,K,Jake Elliott,9,4.0,8.35,0,0,0,0,0,0,0,0,0,0,0,0,0,K,9,jbaker6,0,0,1,0,0,1,0,0,0,0,0,0,0
175,DEF,Orleans,6,1.0,7.21,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,9,jbaker6,0,0,0,0,0,0,24,1,0,0,0,0,0
176,QB,Russell Wilson,6,35.92,30.05,388,3,3,6,84,0,0,0,0,0,0,0,0,QB,6,Stuky,0,0,0,0,0,0,0,0,0,0,0,0,0
177,WR,Allen Robinson II,11,7.0,10.84,0,0,0,0,0,0,4,4,70,0,0,0,0,WR,6,Stuky,0,0,0,0,0,0,0,0,0,0,0,0,0
178,WR,Robby Anderson,13,7.4,10.3,0,0,0,0,0,0,8,6,74,0,0,0,0,WR,6,Stuky,0,0,0,0,0,0,0,0,0,0,0,0,0
179,WR,DJ Chark Jr.,8,2.6,9.66,0,0,0,0,0,0,7,1,26,0,0,0,0,WR,6,Stuky,0,0,0,0,0,0,0,0,0,0,0,0,0
180,RB,Derrick Henry,4,13.2,15.66,0,0,0,20,75,1,2,2,-3,0,0,0,0,RB,6,Stuky,0,0,0,0,0,0,0,0,0,0,0,0,0
181,RB,Jerick McKinnon,11,-0.1,10.39,0,0,0,3,-1,0,0,0,0,0,0,0,0,RB,6,Stuky,0,0,0,0,0,0,0,0,0,0,0,0,0
182,TE,Hunter Henry,6,2.3,7.06,0,0,0,0,0,0,7,3,23,0,0,0,0,TE,6,Stuky,0,0,0,0,0,0,0,0,0,0,0,0,0
183,BN,Damien Harris,5,7.0,7.33,0,0,0,10,58,0,1,1,12,0,0,0,0,RB,6,Stuky,0,0,0,0,0,0,0,0,0,0,0,0,0
184,BN,Jimmy Graham,11,3.1,5.92,0,0,0,0,0,0,6,5,31,0,0,0,0,TE,6,Stuky,0,0,0,0,0,0,0,0,0,0,0,0,0
185,BN,Jared Goff,9,20.86,20.5,219,2,0,4,1,0,0,0,0,0,0,0,0,QB,6,Stuky,0,0,0,0,0,0,0,0,0,0,0,0,0
186,BN,Austin Ekeler,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,6,Stuky,0,0,0,0,0,0,0,0,0,0,0,0,0
187,BN,Emmanuel Sanders,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,6,Stuky,0,0,0,0,0,0,0,0,0,0,0,0,0
188,K,Sam Sloman,9,6.00,7.76,0,0,0,0,0,0,0,0,0,0,0,0,0,K,6,Stuky,0,1,0,0,0,3,0,0,0,0,0,0,0
189,BN,Justin Tucker,7,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,K,6,Stuky,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
190,DEF,Tampa Bay,13,6.00,6.14,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,6,Stuky,0,0,0,0,0,0,20,3,0,1,0,0,0
191,BN,Indianapolis,7,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,6,Stuky,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
