,Lineup-Pos,Name,Bye,Fan Pts,Proj Pts,Passing Yds,Passing TD,Passing Int,Rushing Att*,Rushing Yds,Rushing TD,Receiving Tgt*,Receiving Rec*,Receiving Yds,Receiving TD,Ret TD,Misc 2PT,Fum Lost,Pos,owner-id,owner,Field Goals Made 0‑19,Field Goals Made 20‑29,Field Goals Made 30‑39,Field Goals Made 40‑49,Field Goals Made 50+,PAT Made,Pts vs.*,Tackles Sack,Tackles Safe,Turnovers Int,Turnovers Fum Rec,TD TD,Misc Blk Kick
128,QB,Josh Allen,11,30.36,27.34,284,2,2,7,38,0,1,1,12,1,0,0,0,QB,1,Charlie BakerCommissioner,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,WR,A.J. Brown,4,2.10,11.12,0,0,0,0,0,0,4,1,21,0,0,0,0,WR,1,Charlie BakerCommissioner,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,WR,Terry McLaurin,8,10.20,11.13,0,0,0,1,27,0,9,7,95,0,0,0,1,WR,1,Charlie BakerCommissioner,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,WR,Diontae Johnson,4,17.60,9.55,0,0,0,0,0,0,11,6,116,1,0,0,0,WR,1,Charlie BakerCommissioner,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,RB,Mike Davis,13,4.40,11.10,0,0,0,7,32,0,5,4,12,0,0,0,0,RB,1,Charlie BakerCommissioner,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,RB,Antonio Gibson,8,18.50,10.86,0,0,0,13,45,2,4,4,20,0,0,0,0,RB,1,Charlie BakerCommissioner,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,TE,Logan Thomas,8,6.60,5.68,0,0,0,0,0,0,5,4,66,0,0,0,0,TE,1,Charlie BakerCommissioner,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,BN,David Montgomery,11,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,1,Charlie BakerCommissioner,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,BN,Christian McCaffrey,13,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,1,Charlie BakerCommissioner,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,BN,Hayden Hurst,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TE,1,Charlie BakerCommissioner,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,BN,Kenny Golladay,5,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,1,Charlie BakerCommissioner,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,BN,Calvin Ridley,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,1,Charlie BakerCommissioner,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,BN,Kareem Hunt,9,13.20,9.57,0,0,0,19,104,0,4,3,28,0,0,0,0,RB,1,Charlie BakerCommissioner,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,K,Rodrigo Blankenship,7,11.0,8.23,0,0,0,0,0,0,0,0,0,0,0,0,0,K,1,Charlie BakerCommissioner,0,1,0,1,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,DEF,Pittsburgh,4,12.0,8.77,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,1,Charlie BakerCommissioner,0,0,0,0,0,0,10.0,4.0,0.0,0.0,2.0,0.0,0.0
143,BN,Green Bay,5,6.0,8.27,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,1,Charlie BakerCommissioner,0,0,0,0,0,0,20.0,3.0,0.0,1.0,0.0,0.0,0.0
144,QB,Drew Brees,6,8.94,24.09,76,1,0,1,-1,0,0,0,0,0,0,0,0,QB,12,Wap Wap,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,WR,Adam Thielen,7,16.30,10.68,0,0,0,0,0,0,7,4,43,2,0,0,0,WR,12,Wap Wap,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,WR,Keelan Cole Sr.,8,16.70,6.21,0,0,0,0,0,0,7,5,47,1,1,0,0,WR,12,Wap Wap,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,WR,Travis Fulgham,9,0.80,9.46,0,0,0,0,0,0,5,1,8,0,0,0,0,WR,12,Wap Wap,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,RB,Zack Moss,11,1.70,6.80,0,0,0,7,20,0,2,1,-3,0,0,0,0,RB,12,Wap Wap,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,RB,Jerick McKinnon,11,4.60,9.40,0,0,0,18,33,0,3,1,13,0,0,0,0,RB,12,Wap Wap,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,TE,Richard Rodgers,9,6.00,2.49,0,0,0,0,0,0,5,4,60,0,0,0,0,TE,12,Wap Wap,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,BN,Jerry Jeudy,5,6.80,9.25,0,0,0,0,0,0,8,4,68,0,0,0,0,WR,12,Wap Wap,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,BN,Chris Herndon,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TE,12,Wap Wap,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,BN,Clyde Edwards-Helaire,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,12,Wap Wap,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,BN,Julio Jones,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,12,Wap Wap,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,BN,Ben Roethlisberger,4,37.32,22.91,333,4,0,1,0,0,0,0,0,0,0,0,0,QB,12,Wap Wap,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,K,Wil Lutz,6,10.0,10.27,0,0,0,0,0,0,0,0,0,0,0,0,0,K,12,Wap Wap,0,1,0,1,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,BN,Matt Prater,5,16.0,8.6,0,0,0,0,0,0,0,0,0,0,0,0,0,K,12,Wap Wap,0,0,1,0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,DEF,Philadelphia,9,3.0,8.25,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,12,Wap Wap,0,0,0,0,0,0,27.0,3.0,0.0,0.0,0.0,0.0,0.0
159,BN,Baltimore,7,1.0,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,12,Wap Wap,0,0,0,0,0,0,23.0,1.0,0.0,0.0,0.0,0.0,0.0
160,QB,Aaron Rodgers,5,29.40,24.47,325,2,1,3,4,1,0,0,0,0,0,0,0,QB,9,jbaker6,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,WR,Mike Evans,13,13.70,9.20,0,0,0,0,0,0,11,6,77,1,0,0,0,WR,9,jbaker6,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,WR,Justin Jefferson,7,13.50,8.48,0,0,0,0,0,0,10,8,135,0,0,0,0,WR,9,jbaker6,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,WR,DeVante Parker,7,3.10,9.64,0,0,0,0,0,0,7,2,31,0,0,0,0,WR,9,jbaker6,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,RB,Dalvin Cook,7,11.20,17.69,0,0,0,30,96,0,4,4,16,0,0,0,0,RB,9,jbaker6,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,RB,James Robinson,8,11.20,13.66,0,0,0,23,109,0,5,2,3,0,0,0,0,RB,9,jbaker6,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,TE,Robert Tonyan,5,3.30,5.28,0,0,0,0,0,0,4,3,33,0,0,0,0,TE,9,jbaker6,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,BN,Deebo Samuel,11,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,9,jbaker6,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,BN,Mecole Hardman,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,9,jbaker6,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,BN,Nelson Agholor,6,0.80,5.04,0,0,0,0,0,0,4,1,8,0,0,0,0,WR,9,jbaker6,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,BN,Giovani Bernard,9,4.70,10.11,0,0,0,8,30,0,7,4,17,0,0,0,0,RB,9,jbaker6,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,BN,Miles Sanders,9,11.50,14.29,0,0,0,15,85,0,5,2,10,0,0,1,0,RB,9,jbaker6,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,BN,Carson Wentz,9,8.72,22.76,208,0,0,2,4,0,0,0,0,0,0,0,0,QB,9,jbaker6,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,BN,Curtis Samuel,13,1.20,4.65,0,0,0,3,4,0,5,3,8,0,0,0,0,WR,9,jbaker6,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,K,Ka'imi Fairbairn,8,1.0,7.56,0,0,0,0,0,0,0,0,0,0,0,0,0,K,9,jbaker6,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,DEF,Orleans,6,14.0,8.68,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,9,jbaker6,0,0,0,0,0,0,13.0,2.0,0.0,2.0,2.0,0.0,0.0
176,QB,Russell Wilson,6,9.92,29.18,248,0,2,8,60,0,0,0,0,0,0,0,1,QB,6,Stuky,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,WR,Allen Robinson II,11,4.3,10.72,0,0,0,0,0,0,9,6,43,0,0,0,0,WR,6,Stuky,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,WR,Robby Anderson,13,2.1,9.89,0,0,0,0,0,0,6,4,21,0,0,0,0,WR,6,Stuky,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,WR,DJ Chark Jr.,8,5.6,9.67,0,0,0,0,0,0,5,4,56,0,0,0,0,WR,6,Stuky,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,RB,Derrick Henry,4,10.9,15.87,0,0,0,19,103,0,2,1,6,0,0,0,0,RB,6,Stuky,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,RB,Wayne Gallman Jr.,11,18.0,7.29,0,0,0,18,53,2,2,1,7,0,0,0,0,RB,6,Stuky,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,TE,Hunter Henry,6,9.0,7.07,0,0,0,0,0,0,6,4,30,1,0,0,0,TE,6,Stuky,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,BN,Damien Harris,5,12.1,8.5,0,0,0,22,121,0,0,0,0,0,0,0,0,RB,6,Stuky,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,BN,T.Y. Hilton,7,4.0,5.7,0,0,0,0,0,0,5,4,40,0,0,0,0,WR,6,Stuky,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,BN,Jared Goff,9,10.48,21.87,302,0,0,5,4,0,0,0,0,0,0,0,1,QB,6,Stuky,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,BN,Austin Ekeler,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,6,Stuky,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,BN,Emmanuel Sanders,6,0.5,6.89,0,0,0,0,0,0,1,1,5,0,0,0,0,WR,6,Stuky,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,BN,Jordan Reed,11,6.2,5.33,0,0,0,0,0,0,6,5,62,0,0,0,0,TE,6,Stuky,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,BN,Jakobi Meyers,5,12.86,8.29,24,1,0,0,0,0,7,5,59,0,0,0,0,WR,6,Stuky,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,K,Justin Tucker,7,5.0,9.86,0,0,0,0,0,0,0,0,0,0,0,0,0,K,6,Stuky,0,1,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,DEF,Tampa Bay,13,5.0,7.08,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,6,Stuky,0,0,0,0,0,0,23.0,3.0,0.0,1.0,0.0,0.0,0.0
