,Lineup-Pos,Name,Bye,Fan Pts,Proj Pts,Passing Yds,Passing TD,Passing Int,Rushing Att*,Rushing Yds,Rushing TD,Receiving Tgt*,Receiving Rec*,Receiving Yds,Receiving TD,Ret TD,Misc 2PT,Fum Lost,Unnamed: 22_level_1,Pos,owner-id,owner,Field Goals Made 0‑19,Field Goals Made 20‑29,Field Goals Made 30‑39,Field Goals Made 40‑49,Field Goals Made 50+,PAT Made,Unnamed: 14_level_1,Pts vs.*,Tackles Sack,Tackles Safe,Turnovers Int,Turnovers Fum Rec,TD TD,Misc Blk Kick,Unnamed: 15_level_1,Unnamed: 20_level_1,Unnamed: 12_level_1,Unnamed: 13_level_1
96,QB,Tom Brady,13,10.68,23.53,217,1,1,1,0,0,0,0,0,0,0,0,1,0.0,QB,7,DanS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,WR,JuJu Smith-Schuster,8,4.8,10.26,0,0,0,0,0,0,8,7,48,0,0,0,0,0.0,WR,7,DanS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,WR,Stefon Diggs,11,21.3,9.58,0,0,0,0,0,0,13,8,153,1,0,0,0,0.0,WR,7,DanS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,WR,Parris Campbell,7,0.7,7.84,0,0,0,1,7,0,0,0,0,0,0,0,0,0.0,WR,7,DanS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,RB,Josh Jacobs,6,10.5,15.06,0,0,0,27,88,0,3,3,17,0,0,0,0,0.0,RB,7,DanS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,RB,Chris Carson,6,16.8,11.12,0,0,0,17,72,0,3,3,36,1,0,0,0,0.0,RB,7,DanS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,TE,Evan Engram,11,6.5,7.43,0,0,0,0,0,0,8,6,65,0,0,0,0,0.0,TE,7,DanS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,BN,Michael Thomas,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,7,DanS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,BN,Le'Veon Bell,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,7,DanS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,BN,Leonard Fournette,13,23.6,4.67,0,0,0,12,103,2,5,4,13,0,0,0,0,0.0,RB,7,DanS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,BN,Joe Burrow,9,30.54,21.41,316,3,0,7,19,0,0,0,0,0,0,0,1,0.0,QB,7,DanS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,BN,Henry Ruggs III,6,0.4,7.89,0,0,0,0,0,0,3,1,4,0,0,0,0,0.0,WR,7,DanS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,BN,Noah Fant,8,13.7,6.56,0,0,0,0,0,0,5,4,57,1,0,1,0,0.0,TE,7,DanS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,BN,Brandon Aiyuk,11,2.1,5.53,0,0,0,0,0,0,3,2,21,0,0,0,0,0.0,WR,7,DanS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,K,Younghoe Koo,10,17.0,9.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,K,7,DanS,0.0,1.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,DEF,Chicago,11,12.0,8.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,DEF,7,DanS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
112,QB,Matthew Stafford,5,20.16,21.14,244,2,1,1,4,0,0,0,0,0,0,0,0,0.0,QB,11,Sara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,WR,Tyreek Hill,10,16.8,12.16,0,0,0,1,9,0,11,5,99,1,0,0,0,0.0,WR,11,Sara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,WR,DJ Moore,13,12.0,9.69,0,0,0,0,0,0,13,8,120,0,0,0,0,0.0,WR,11,Sara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,WR,Keenan Allen,10,9.6,8.7,0,0,0,0,0,0,10,7,96,0,0,0,0,0.0,WR,11,Sara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,RB,Joe Mixon,9,8.6,14.03,0,0,0,16,46,0,4,4,40,0,0,0,0,0.0,RB,11,Sara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,RB,Melvin Gordon III,8,14.4,11.75,0,0,0,19,70,0,3,2,14,1,0,0,0,0.0,RB,11,Sara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,TE,Zach Ertz,9,4.2,8.29,0,0,0,0,0,0,7,5,42,0,0,0,0,0.0,TE,11,Sara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,BN,Jamison Crowder,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,11,Sara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,BN,Daniel Jones,11,7.74,19.9,241,0,1,3,21,0,0,0,0,0,0,0,1,0.0,QB,11,Sara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,BN,Tevin Coleman,11,4.0,6.6,0,0,0,14,12,0,2,2,28,0,0,0,0,0.0,RB,11,Sara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,BN,Golden Tate,11,4.7,7.16,0,0,0,0,0,0,5,5,47,0,0,0,0,0.0,WR,11,Sara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,BN,Jonnu Smith,7,20.4,6.5,0,0,0,0,0,0,5,4,84,2,0,0,0,0.0,TE,11,Sara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,K,Greg Zuerlein,10,11.0,10.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,K,11,Sara,0.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,DEF,San Francisco,11,5.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,DEF,11,Sara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,BN,Los Angeles,10,5.0,3.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,DEF,11,Sara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
127,QB,Josh Allen,11,42.5,23.65,415,4,0,4,19,0,0,0,0,0,0,0,0,0.0,QB,1,Charlie BakerCommissioner,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,WR,Calvin Ridley,10,22.9,11.38,0,0,0,0,0,0,10,7,109,2,0,0,0,0.0,WR,1,Charlie BakerCommissioner,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,WR,Terry McLaurin,8,18.5,9.51,0,0,0,0,0,0,10,7,125,1,0,0,0,0.0,WR,1,Charlie BakerCommissioner,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,WR,Diontae Johnson,8,15.2,8.92,0,0,0,0,0,0,13,8,92,1,0,0,0,0.0,WR,1,Charlie BakerCommissioner,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,RB,Christian McCaffrey,13,20.8,17.53,0,0,0,18,59,2,5,4,29,0,0,0,0,0.0,RB,1,Charlie BakerCommissioner,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,RB,David Montgomery,11,18.7,10.3,0,0,0,16,82,0,3,3,45,1,0,0,0,0.0,RB,1,Charlie BakerCommissioner,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,TE,Logan Thomas,8,2.6,6.14,0,0,0,0,0,0,9,4,26,0,0,0,0,0.0,TE,1,Charlie BakerCommissioner,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,BN,George Kittle,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TE,1,Charlie BakerCommissioner,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,BN,Kenny Golladay,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,1,Charlie BakerCommissioner,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,BN,Kareem Hunt,9,22.1,9.6,0,0,0,10,86,1,2,2,15,1,0,0,0,0.0,RB,1,Charlie BakerCommissioner,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,BN,Antonio Gibson,8,11.2,6.01,0,0,0,13,55,1,2,1,-3,0,0,0,0,0.0,RB,1,Charlie BakerCommissioner,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,BN,Phillip Lindsay,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,1,Charlie BakerCommissioner,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,BN,Chase Edmonds,8,1.3,5.3,0,0,0,3,4,0,4,3,9,0,0,0,0,0.0,RB,1,Charlie BakerCommissioner,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,BN,Benny Snell Jr.,8,-1.9,5.87,0,0,0,3,5,0,1,1,-4,0,0,0,1,0.0,RB,1,Charlie BakerCommissioner,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,K,Jason Myers,6,5.0,8.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,K,1,Charlie BakerCommissioner,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,DEF,Tennessee,7,5.0,8.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,DEF,1,Charlie BakerCommissioner,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,QB,Drew Brees,6,16.48,23.29,312,1,1,0,0,0,0,0,0,0,0,0,0,0.0,QB,12,Wap Wap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,WR,Julio Jones,10,2.4,13.26,0,0,0,0,0,0,4,2,24,0,0,0,0,0.0,WR,12,Wap Wap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,WR,Adam Thielen,7,3.1,9.71,0,0,0,0,0,0,8,3,31,0,0,0,0,0.0,WR,12,Wap Wap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,WR,Anthony Miller,11,0.0,7.18,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,WR,12,Wap Wap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,RB,Clyde Edwards-Helaire,10,7.0,15.56,0,0,0,10,38,0,8,6,32,0,0,0,0,0.0,RB,12,Wap Wap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,RB,Raheem Mostert,11,16.7,12.5,0,0,0,8,92,1,2,2,15,0,0,0,0,0.0,RB,12,Wap Wap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,TE,Tyler Higbee,9,23.4,6.64,0,0,0,0,0,0,5,5,54,3,0,0,0,0.0,TE,12,Wap Wap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,BN,A.J. Brown,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,12,Wap Wap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,BN,Ben Roethlisberger,8,22.24,21.27,311,2,1,3,-2,0,0,0,0,0,0,0,0,0.0,QB,12,Wap Wap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,BN,James White,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,12,Wap Wap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,BN,Chris Herndon,11,0.5,6.37,0,0,0,0,0,0,4,1,5,0,0,0,0,0.0,TE,12,Wap Wap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,BN,Jerry Jeudy,8,6.2,7.12,0,0,0,0,0,0,7,4,62,0,0,0,0,0.0,WR,12,Wap Wap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,K,Wil Lutz,6,6.0,9.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,K,12,Wap Wap,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,BN,Michael Badgley,10,9.0,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,K,12,Wap Wap,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,DEF,Baltimore,8,15.0,6.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,DEF,12,Wap Wap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
158,BN,Philadelphia,9,3.0,6.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,DEF,12,Wap Wap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
159,QB,Carson Wentz,9,12.38,21.3,242,0,2,2,7,1,0,0,0,0,0,0,0,0.0,QB,9,jbaker6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,WR,Mike Evans,13,16.4,12.06,0,0,0,0,0,0,10,7,104,1,0,0,0,0.0,WR,9,jbaker6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,WR,Courtland Sutton,8,6.6,0.13,0,0,0,0,0,0,6,3,66,0,0,0,0,0.0,WR,9,jbaker6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,WR,DeSean Jackson,9,6.4,7.77,0,0,0,0,0,0,9,6,64,0,0,0,0,0.0,WR,9,jbaker6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,RB,Dalvin Cook,7,15.1,15.18,0,0,0,14,63,1,2,2,8,0,0,1,0,0.0,RB,9,jbaker6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,RB,Miles Sanders,9,17.1,13.12,0,0,0,20,95,1,7,3,36,0,0,0,1,0.0,RB,9,jbaker6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,TE,Rob Gronkowski,13,0.0,6.52,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,TE,9,jbaker6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,BN,James Robinson,7,18.0,9.31,0,0,0,16,102,1,4,3,18,0,0,0,0,0.0,RB,9,jbaker6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,BN,Latavius Murray,6,3.3,7.58,0,0,0,3,14,0,2,2,19,0,0,0,0,0.0,RB,9,jbaker6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,BN,Aaron Rodgers,5,22.2,23.93,240,2,0,2,12,0,1,1,-6,0,0,0,0,0.0,QB,9,jbaker6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,BN,Deebo Samuel,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,9,jbaker6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,BN,Justin Jefferson,7,4.4,5.91,0,0,0,0,0,0,3,3,44,0,0,0,0,0.0,WR,9,jbaker6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,BN,Bryan Edwards,6,4.2,5.92,0,0,0,0,0,0,2,2,42,0,0,0,0,0.0,WR,9,jbaker6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,BN,Nyheim Hines,7,0.4,8.75,0,0,0,0,0,0,1,1,4,0,0,0,0,0.0,RB,9,jbaker6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,K,Jake Elliott,9,7.0,8.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,K,9,jbaker6,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,DEF,Orleans,6,4.0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,DEF,9,jbaker6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
175,QB,Russell Wilson,6,43.42,26.14,288,5,1,5,39,0,0,0,0,0,0,0,0,0.0,QB,6,Stuky,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,WR,Allen Robinson II,11,3.3,11.17,0,0,0,0,0,0,9,3,33,0,0,0,0,0.0,WR,6,Stuky,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,WR,DJ Chark Jr.,7,8.4,10.1,0,0,0,0,0,0,4,4,84,0,0,0,0,0.0,WR,6,Stuky,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,WR,T.Y. Hilton,7,2.8,9.55,0,0,0,0,0,0,5,3,28,0,0,0,0,0.0,WR,6,Stuky,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,RB,Derrick Henry,7,8.4,17.1,0,0,0,25,84,0,2,0,0,0,0,0,0,0.0,RB,6,Stuky,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,RB,Austin Ekeler,10,14.8,12.66,0,0,0,16,93,0,4,4,55,0,0,0,0,0.0,RB,6,Stuky,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,TE,Hunter Henry,10,8.3,7.18,0,0,0,0,0,0,8,6,83,0,0,0,0,0.0,TE,6,Stuky,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,BN,Zack Moss,11,3.7,9.24,0,0,0,8,37,0,0,0,0,0,0,0,0,0.0,RB,6,Stuky,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,BN,Jared Goff,9,29.98,21.53,267,3,0,7,13,0,0,0,0,0,0,0,0,0.0,QB,6,Stuky,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,BN,Emmanuel Sanders,6,1.8,8.7,0,0,0,0,0,0,3,1,18,0,0,0,0,0.0,WR,6,Stuky,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,BN,Tarik Cohen,11,2.7,8.05,0,0,0,5,12,0,1,1,15,0,0,0,0,0.0,RB,6,Stuky,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,BN,Robby Anderson,13,8.9,7.87,0,0,0,0,0,0,10,9,109,0,0,0,1,0.0,WR,6,Stuky,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,BN,Jimmy Garoppolo,11,17.24,20.49,131,2,0,0,0,0,0,0,0,0,0,0,0,0.0,QB,6,Stuky,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,BN,Malcolm Brown,9,4.7,9.14,0,0,0,11,47,0,0,0,0,0,0,0,0,0.0,RB,6,Stuky,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,K,Justin Tucker,8,16.0,10.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,K,6,Stuky,0.0,1.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,DEF,Indianapolis,7,17.0,6.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,DEF,6,Stuky,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
